Video_ID,Author,Comment,Comment_No_Stopword,Sentiment,Sentiment_Words
IuwIkiGr4Ws,WrestleTalk,"TEMPEST: Leave your memories of Bray Wyatt in the comments.
Real Reason Edge Leaving WWE 👉 https://youtu.be/PuqUZIGls9Y
More wrestling news on https://wrestletalk.com/

0:00 - Bray Wyatt Passes Away
6:11 - Edge Clarifies WWE Contract Status Amid AEW Rumors
7:52 - ‘Additional Changes’ Coming To AEW All In Card
9:07 - Original All In Creative Plans Revealed?
10:26 - Backstage Heat On AEW Star?
11:34 - Multiple AEW Stars Re-Sign With Company
Bray Wyatt Cause Of Death Confirmed. WWE & AEW Pay Tribute. WWE Internal Reaction. | WrestleTalk",TEMPEST: Leave memories Bray Wyatt comments. Real Reason Edge Leaving WWE 👉 https://youtu.be/PuqUZIGls9Y wrestling news https://wrestletalk.com/ 0:00 - Bray Wyatt Passes Away 6:11 - Edge Clarifies WWE Contract Status Amid AEW Rumors 7:52 - ‘Additional Changes’ Coming AEW Card 9:07 - Original Creative Plans Revealed? 10:26 - Backstage Heat AEW Star? 11:34 - Multiple AEW Stars Re-Sign Company Bray Wyatt Cause Death Confirmed. WWE & AEW Pay Tribute. WWE Internal Reaction. | WrestleTalk,0.2406,Positive
IuwIkiGr4Ws,Ash Spinks,Such respect for tempest this was clearly hard for him but he handled it like a pro ❤,respect tempest clearly hard handled like pro ❤,0.7845,Positive
IuwIkiGr4Ws,Payton Coull,He died because of heart a Acoma,died heart Acoma,-0.5574,Negative
IuwIkiGr4Ws,demarco adkins,WWE is continuing doing a great job on honoring the life and Legacy Of Windham Rotunda.,WWE continuing great job honoring life Legacy Windham Rotunda.,0.8126,Positive
IuwIkiGr4Ws,Cynical,Don’t take that vaccine. RIP.,Don’t take vaccine. RIP.,0.0,Neutral
IuwIkiGr4Ws,Theodore Tekkers,"Rest In Peace Bray. Love you, thank you so much for everything you've done. Follow the buzzards. ❤ 🙏","Rest Peace Bray. Love you, thank much everything done. Follow buzzards. ❤ 🙏",0.8807,Positive
IuwIkiGr4Ws,Rehema Musuko,Rip Bray😢😢,Rip Bray😢😢,0.0,Neutral
IuwIkiGr4Ws,Liam C,S&e this has to stop. Rip Windham ❤,S&e stop. Rip Windham ❤,-0.296,Negative
IuwIkiGr4Ws,Gloria Ekpo,"I had not seen the last episode of SmacDown till Saturday afternoon when I took my 9yr old son to his play date and my son's friend, a 10yr old, told me, aunty, Wyatt is dead 😢 I was like what? I had these beautiful memories of watching Bray perform, oh he had such a beautiful stage presence! I will miss his fun house, his humor, his voice, his costumes, and his finishing moves, sister Abigail! Sail on great soul, we in Nigeria will miss you! My prayers to your family and friends","seen last episode SmacDown till Saturday afternoon took 9yr old son play date son's friend, 10yr old, told me, aunty, Wyatt dead 😢 like what? beautiful memories watching Bray perform, oh beautiful stage presence! miss fun house, humor, voice, costumes, finishing moves, sister Abigail! Sail great soul, Nigeria miss you! prayers family friends",0.9715,Positive
IuwIkiGr4Ws,Gregory Smith,"Rest in Peace, Bray❤","Rest Peace, Bray❤",0.5423,Positive
IuwIkiGr4Ws,Gruddie,"'How many covid shots/boosters did he agree to?',  is the first question on my mind.","'How many covid shots/boosters agree to?', first question mind.",0.3612,Positive
IuwIkiGr4Ws,YOUNGEST OUT THE CITY,LONG LIVE WYATT 🙏🙏🙏🙏,LONG LIVE WYATT 🙏🙏🙏🙏,0.0,Neutral
IuwIkiGr4Ws,John Doe,Is Terry Funk going to get that same type passion,Terry Funk going get type passion,0.4588,Positive
IuwIkiGr4Ws,mark199,Why are so many young people dying of heart attacks with many of them sportsmen?!,many young people dying heart attacks many sportsmen?!,-0.4926,Negative
IuwIkiGr4Ws,Supercar TV,Don’t do steroids kids,Don’t steroids kids,0.0,Neutral
IuwIkiGr4Ws,Media Militia,He got the vaccine!,got vaccine!,0.0,Neutral
IuwIkiGr4Ws,Truth Seeker,"Covid, Covid shots and boosters, all CAN cause clotting = Leading to Heart Attacks and Amputations as well.","Covid, Covid shots boosters, cause clotting = Leading Heart Attacks Amputations well.",-0.2023,Negative
IuwIkiGr4Ws,Josh O,"For further clarification, from someone close to the family, Bray was vaccinated but got Covid anyways last year.  Early this year, he got a Covid vaccine booster, and ended up with side effects of a severe case of heart inflammation.  This myocarditis was pretty bad, but Windham's heart was slowly getting better throughout the following months.  Many people that are susceptible to side effects (particularly men under 50) can end up getting clotting from the vaccine within a few months after a booster, and this may be what caused the heart attack, or Windham may have believed his injuries from the vaccine were more recovered than reality, and pushed himself too hard.

WWE is trying to keep the vaccine-cause under wraps as this issue has been heavily politicized.  The FCC along with similar acting agencies in Canada, Britain, etc., and even social media companies have guidelines that set limits on how you can talk about Covid and related subjects, and there are specific guidelines around how you can talk about vaccines, and the banning of vaccine misinformation.  Obviously, we know speech that denies the effectiveness or safety is banned and eligible for fines on TV, but a specific section of these guidelines prohibit talking about ""true cases that could fuel vaccine hesitancy"" as well as true statistics, personal accounts, and concerns.  The way these rules are written differ from each country, which channel they are on, or which social media platform they get posted to, but nearly all contain vaguely worded guidelines meant to fight vaccine hesitancy which punishes any content that could make a viewer hesitant to take a vaccine, even when the information is objectively proven true.  The WWE has chosen to keep it vague and not get into the cause of death, one because it is not worth the risk of getting fined or having their accounts banned on social media, and secondly, they don't want Windham Rotunda's passing becoming a battleground for politicized arguments.  Windham is not the first athlete to suffer a severe vaccine injury, and it be kept under wraps for these reasons.  

This is what I know so far.","clarification, someone close family, Bray vaccinated got Covid anyways last year. Early year, got Covid vaccine booster, ended side effects severe case heart inflammation. myocarditis pretty bad, Windham's heart slowly getting better throughout following months. Many people susceptible side effects (particularly men 50) end getting clotting vaccine within months booster, may caused heart attack, Windham may believed injuries vaccine recovered reality, pushed hard. WWE trying keep vaccine-cause wraps issue heavily politicized. FCC along similar acting agencies Canada, Britain, etc., even social media companies guidelines set limits talk Covid related subjects, specific guidelines around talk vaccines, banning vaccine misinformation. Obviously, know speech denies effectiveness safety banned eligible fines TV, specific section guidelines prohibit talking ""true cases could fuel vaccine hesitancy"" well true statistics, personal accounts, concerns. way rules written differ country, channel on, social media platform get posted to, nearly contain vaguely worded guidelines meant fight vaccine hesitancy punishes content could make viewer hesitant take vaccine, even information objectively proven true. WWE chosen keep vague get cause death, one worth risk getting fined accounts banned social media, secondly, want Windham Rotunda's passing becoming battleground politicized arguments. Windham first athlete suffer severe vaccine injury, kept wraps reasons. know far.",-0.9823,Negative
IuwIkiGr4Ws,John Webster,Man bray is gone too early. Got to feel for his family and friends.  I hope they stay strong and rip bray you will be missed. What gets me is of you look it up the report was covid 19 Led to his heart attack. No where did it say he died cause of the vaccination.  Yet like anything people have to throw that in there. You have many that are anti vaccine that will always bring up that rather it is proven or not etc.   Maybe later on it comes out that that contributed but right now that isn't the case.,Man bray gone early. Got feel family friends. hope stay strong rip bray missed. gets look report covid 19 Led heart attack. say died cause vaccination. Yet like anything people throw there. many anti vaccine always bring rather proven etc. Maybe later comes contributed right case.,0.1531,Positive
IuwIkiGr4Ws,Goats Are Good,"The fake crying around 05:52 is kinda cringe, kwab","fake crying around 05:52 kinda cringe, kwab",-0.7351,Negative
IuwIkiGr4Ws,Kareem Moye,Something tells me this was planned🤔,Something tells planned🤔,0.0,Neutral
TMb10864LVk,Reggielacey 223,"huh...thats rough buddy.....anyway we will l get over it., at least its someone i somewhat like so i somewhat care","huh...thats rough buddy.....anyway l get it., least someone somewhat like somewhat care",0.5927,Positive
TMb10864LVk,demarco adkins,"I am starting to learn more about what happened, Rest in Peace Bray.","starting learn happened, Rest Peace Bray.",0.5423,Positive
TMb10864LVk,daniel hogan,"first time i ever saw Windham was when the wyatt family debuted...he was so eerie and captivating i couldn't but help get back into wrestling, of which i walked away from back in the stone cold steve austin vs the rock days.. Knew then he was always going to be a massive star...but then i saw the fiend debut...and back when the fiend was a mystery (""is he supernatural or just bray wyatts dark side?"") i was utterly enthralled..genuinely have not been that freaked out since i first saw the texas chainsaw massacre.

now im just heartbroken.. the world seems a little less colourful now, like we just lost one of those creative minds, the likes of which we wont see again..
And now i cant help but feel like i should have cheered louder when i had the chance.

R.I.P Windham Rotunda. A True Artist, Storyteller, and Inspiration.

 Thoughts and prayers to his family, our loss is nothing in comparison to theirs, but hopefully they know that Windham affected SO many people positively, that we are eternally grateful, and will never forget him for it.","first time ever saw Windham wyatt family debuted...he eerie captivating help get back wrestling, walked away back stone cold steve austin vs rock days.. Knew always going massive star...but saw fiend debut...and back fiend mystery (""is supernatural bray wyatts dark side?"") utterly enthralled..genuinely freaked since first saw texas chainsaw massacre. im heartbroken.. world seems little less colourful now, like lost one creative minds, likes wont see again.. cant help feel like cheered louder chance. R.I.P Windham Rotunda. True Artist, Storyteller, Inspiration. Thoughts prayers family, loss nothing comparison theirs, hopefully know Windham affected many people positively, eternally grateful, never forget it.",0.967,Positive
TMb10864LVk,Junius Rucker,"iRemember he had this skit ""just pull up your pants, and do to the muscle man 🩰 💪🏻"" .. Lol it was sus but funny","iRemember skit ""just pull pants, muscle man 🩰 💪🏻"" .. Lol sus funny",0.6908,Positive
TMb10864LVk,Annie Laube,"I used to hate Bray... it was back in the cult  days lol. but he grew on me, and he's easily in my top 5. My husband told me about it the night it happened, and we've talked about it a lot since then.  I just love his creativity, and his style. I can't pinpoint exactly my favorite or most prevalent memory of Bray... but he's going to be missed deeply","used hate Bray... back cult days lol. grew me, he's easily top 5. husband told night happened, we've talked lot since then. love creativity, style. can't pinpoint exactly favorite prevalent memory Bray... he's going missed deeply",0.6619,Positive
TMb10864LVk,SF-BrightRedGaming,My first ever wrestlemaina was 32 and was my first memory of bray 8 years later he has died. R.I.P,first ever wrestlemaina 32 first memory bray 8 years later died. R.I.P,-0.5574,Negative
TMb10864LVk,Bhawana,I miss you bray wite😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭🥺🥺🥺🥺🥺🥺🥺🥺😭😭😭😭,miss bray wite😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭🥺🥺🥺🥺🥺🥺🥺🥺😭😭😭😭,-0.1531,Negative
TMb10864LVk,Donovan Farr,My favorite match of bray Wyatt was inside of hell in a cell vs Seth Rollins,favorite match bray Wyatt inside hell cell vs Seth Rollins,-0.3818,Negative
TMb10864LVk,Sparkster007,"R.I.P Bray, you will never be forgotten ♥️","R.I.P Bray, never forgotten ♥️",0.1695,Positive
TMb10864LVk,Marisa Atif,Really upset by the news. RIP BREY WAYTT. So talented and a brilliant and fantastic story teller and Character.,Really upset news. RIP BREY WAYTT. talented brilliant fantastic story teller Character.,0.8319,Positive
TMb10864LVk,Shawn Lannigan,"Rip ...bray and roman . He pointed and roman hit the spear ,","Rip ...bray roman . pointed roman hit spear ,",0.0,Neutral
TMb10864LVk,CRYPTO N STUFF,I BLAME VINCE,BLAME VINCE,-0.34,Negative
TMb10864LVk,CRYPTO N STUFF,I THINK SUBSTANCE ABUSE WAS A PROBLEM  TOO. IT SHOCKED ME BUT IN A WAY I KIND OF EXPECTED IT SEEING  HOW HE WAS WHEN HE CAME BACK.HE SEEM DIFFERENT,THINK SUBSTANCE ABUSE PROBLEM TOO. SHOCKED WAY KIND EXPECTED SEEING CAME BACK.HE SEEM DIFFERENT,-0.7003,Negative
TMb10864LVk,Alex Bjork,Do you guys remember when Bray did the weather for a local news station? Fantastic,guys remember Bray weather local news station? Fantastic,0.5574,Positive
TMb10864LVk,Tr3 Savage626,This feels surreal since Eddie Guerrero...r.i.h.,feels surreal since Eddie Guerrero...r.i.h.,0.0,Neutral
TMb10864LVk,Tr3 Savage626,"Oh nooooo...... Rest easy man, u had a lot love in the WWE, u will be missed","Oh nooooo...... Rest easy man, u lot love WWE, u missed",0.7096,Positive
TMb10864LVk,MarkedID,"36 years old, heart attack,,,, I have to ask the forbidden question that is never to be spoken aloud. Was he v,ah x,ed ?","36 years old, heart attack,,,, ask forbidden question never spoken aloud. v,ah x,ed ?",-0.4215,Negative
TMb10864LVk,Makaveli Thug,R.I.P Bray I Will Miss his Iconic Character The Fiend,R.I.P Bray Miss Iconic Character Fiend,-0.1531,Negative
TMb10864LVk,Phoenix,"Thank you for breaking the news to me, Luke. May he rest in peace and his family stay strong.","Thank breaking news me, Luke. May rest peace family stay strong.",0.8519,Positive
